Ticker,Date,Name,Sector,Industry,Country,Website,Market Cap,Enterprise Value,Float Shares,Shares Outstanding,P/E (trailing),P/E (forward),P/S,P/B,EV/EBITDA,EV/Revenue,Gross Margin (%),EBITDA Margin (%),Operating Margin (%),Profit Margin (%),ROE,ROA,Revenue (TTM),Revenue Growth (%),EPS (trailing),EPS (forward),Earnings Growth (%),Earnings Quarterly Growth (%),Total Cash,Total Debt,Debt to Equity,Current Ratio,Quick Ratio,Book Value,Free Cash Flow,Operating Cash Flow,Dividend Yield (%),Dividend Rate (%),5Y Avg Dividend Yield (%),Payout Ratio (%),Price,Target Price,Target High,Target Low,Analyst Rating,Analyst Rating Value,Beta,52W High,52W Low,50 Day Avg,200 Day Avg,Short Ratio,Short % of Float
ATO,2025-06-11,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,United States,https://www.atmosenergy.com,24327475200.0,32146827264.0,158122098.0,158836992.0,21.24,21.45,5.42,1.85,14.68,7.17,0.5816,0.4881,0.326,0.2535,0.09,0.04,4485993984.0,0.184,7.21,7.14,0.063,0.124,658499968.0,8506464256.0,64.75,1.33,1.1,82.71,-1614407040.0,1946832000.0,0.0229,0.0348,0.0247,0.4679,153.16,160.95,181.0,137.0,buy,2.4,0.7,167.45,113.46,155.8,145.56,4.45,0.04
AVB,2025-06-11,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,United States,https://www.avalonbay.com,29518579712.0,37990653952.0,141400477.0,142368000.0,25.63,37.43,9.88,2.47,20.81,12.71,0.6364,0.6108,0.322,0.3831,0.1,0.03,2988731904.0,0.034,8.09,5.54,0.362,0.364,57840000.0,8477019136.0,71.14,0.49,0.04,83.8,1227122816.0,1610876032.0,0.0338,0.07,0.0337,0.852,207.34,232.48,255.0,213.0,buy,2.38,0.87,239.29,180.4,204.35,218.05,3.21,0.03
AVGO,2025-06-11,Broadcom Inc.,Technology,Semiconductors,United States,https://www.broadcom.com,1185032437760.0,129921933312.0,405648780.0,4701949952.0,91.98,40.85,20.78,4.26,4.2,2.28,0.7702,0.5422,0.3176,0.2264,0.19,0.08,57045999616.0,0.164,2.74,6.17,1.881,1.727,11105000448.0,40456998912.0,166.03,1.08,0.73,59.22,26033125376.0,23235000320.0,0.0097,0.0236,0.0239,0.8151,252.03,278.73,340.0,201.33,strong_buy,1.4,1.12,265.43,128.5,205.46,195.09,2.51,0.01
AVY,2025-06-11,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,United States,https://www.averydennison.com,14022818816.0,17303037952.0,77457130.0,78175600.0,20.57,17.05,1.6,6.49,12.11,1.98,0.2879,0.1632,0.1278,0.0798,0.32,0.09,8752700416.0,-0.001,8.72,10.52,-0.019,-0.035,234700000.0,3459099904.0,159.37,1.03,0.59,27.63,579662528.0,802700032.0,0.0209,0.037599999999999995,0.0158,0.4051,179.38,190.83,217.0,166.0,none,,0.89,233.48,157.0,175.04,192.83,3.56,0.03
AWK,2025-06-11,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,United States,https://www.amwater.com,27565432832.0,41869291520.0,194590390.0,195012000.0,25.47,24.8,5.73,2.62,16.09,8.7,0.6033,0.5404,0.3284,0.2224,0.1,0.03,4815000064.0,0.13,5.55,5.7,0.107,0.108,189000000.0,14508999680.0,137.74,0.49,0.38,54.02,-1206125056.0,1994000000.0,0.0237,0.0331,0.0179,0.5574,141.35,143.5,159.0,122.0,hold,2.87,0.7,155.5,118.74,144.05,137.57,3.43,0.03
AXON,2025-06-11,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,United States,https://www.axon.com,60484653056.0,59053391872.0,74131879.0,77850800.0,192.31,125.31,27.17,23.66,522.5,26.52,0.606,0.0508,-0.0131,0.149,0.15,0.01,2226288128.0,0.313,4.04,6.2,-0.376,-0.34,2367037952.0,2046727936.0,80.08,2.82,2.5,32.83,483596640.0,450044000.0,0.0,0.0,0.0,0.0,776.93,721.32,895.0,579.32,buy,1.76,1.28,806.64,279.02,649.19,559.97,2.07,0.02
AXP,2025-06-11,American Express Company,Financial Services,Credit Services,United States,https://www.americanexpress.com,211893141504.0,210606374912.0,547370084.0,700588992.0,21.25,20.0,3.41,6.79,,3.39,0.6432,0.0,0.212,0.1656,0.34,0.04,62049001472.0,0.088,14.23,15.12,0.093,0.06,52387000320.0,53153001472.0,170.35,1.57,1.57,44.51,,13262000128.0,0.0109,0.032799999999999996,0.0121,0.2039,302.45,295.48,371.0,240.0,buy,2.5,1.25,326.27,220.43,275.76,283.14,3.12,0.02
AZO,2025-06-11,"AutoZone, Inc.",Consumer Cyclical,Auto Parts,United States,https://www.autozone.com,61925462016.0,74118381568.0,16665466.0,16724000.0,24.99,21.24,3.28,-15.58,17.24,3.92,0.5295,0.2275,0.194,0.1356,,0.13,18901370880.0,0.054,148.17,174.32,-0.036,-0.066,268624992.0,12281261056.0,,0.84,0.03,-237.65,,,0.0,0.0,0.0,0.0,3702.79,4079.96,4850.0,2896.05,buy,1.66,0.4,3916.81,2792.14,3705.51,3377.72,1.7,0.01
BA,2025-06-11,The Boeing Company,Industrials,Aerospace & Defense,United States,https://www.boeing.com,162782363648.0,194892595200.0,722201523.0,754006016.0,,459.34,2.34,-48.83,-25.35,2.81,-0.0179,-0.1107,0.0276,-0.1658,,-0.04,69444001792.0,0.177,-17.82,0.47,,,23652999168.0,55878000640.0,,1.23,0.35,-4.42,-7940499968.0,-10334000128.0,0.0,0.0,0.0248,0.0,215.89,216.53,260.0,140.0,buy,1.87,1.42,218.8,128.88,184.74,169.28,1.94,0.02
BAC,2025-06-11,Bank of America Corporation,Financial Services,Banks - Diversified,United States,https://www.bankofamerica.com,339198214144.0,327559282688.0,7503857524.0,7531879936.0,13.36,12.3,3.48,1.24,,3.36,0.0,0.0,0.3135,0.2858,0.09,0.01,97452998656.0,0.057,3.37,3.66,0.184,0.108,806390988800.0,773838995456.0,,,,36.39,,4550000128.0,0.0232,0.0104,0.0242,0.3045,45.04,49.33,57.0,42.0,buy,1.52,1.31,48.08,33.07,41.12,42.87,2.24,0.01
BALL,2025-06-11,Ball Corporation,Consumer Cyclical,Packaging & Containers,United States,https://www.ball.com,15238513664.0,21940510720.0,275597645.0,277417984.0,30.69,15.56,1.27,2.79,11.63,1.83,0.2042,0.1569,0.0985,0.0418,0.08,0.04,12017999872.0,0.078,1.79,3.53,-0.946,-0.951,453000000.0,7062000128.0,126.81,1.04,0.64,19.68,251750000.0,697000000.0,0.0148,0.008,0.0114,0.4545,54.93,60.76,78.0,50.0,buy,2.24,1.08,68.85,43.51,51.26,56.74,2.89,0.04
BAX,2025-06-11,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,United States,https://www.baxter.com,16093168640.0,24265900032.0,511003894.0,513175008.0,,10.89,1.5,2.27,12.41,2.25,0.3922,0.1815,0.0975,-0.052,-0.04,0.02,10771000320.0,0.054,-0.54,2.88,2.379,2.405,2294000128.0,10309000192.0,146.14,2.02,1.15,13.8,1701500032.0,663000000.0,0.022,0.0068000000000000005,0.0217,4.64,31.36,38.34,55.0,28.0,hold,2.56,0.61,40.49,26.25,30.36,33.21,4.17,0.05
BBY,2025-06-11,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,United States,https://bestbuy.com,15447352320.0,18551980032.0,193908478.0,211347008.0,17.32,10.69,0.37,5.59,7.16,0.45,0.2261,0.0626,0.0374,0.0213,0.3,0.08,41448001536.0,-0.009,4.22,6.84,-0.159,-0.179,1339000064.0,4059000064.0,146.91,1.02,0.28,13.08,1394499968.0,1976000000.0,0.0522,0.038,0.0371,0.9195,73.09,79.28,95.0,63.0,buy,2.41,1.27,103.71,54.99,67.75,83.61,3.33,0.07
BDX,2025-06-11,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,United States,https://www.bd.com,49803702272.0,68568465408.0,285928154.0,286607008.0,33.35,11.05,2.39,1.97,12.3,3.29,0.4632,0.2671,0.1601,0.0718,0.06,0.04,20867000320.0,0.045,5.21,15.73,-0.422,-0.426,683000000.0,19270000640.0,76.34,1.13,0.48,88.07,3501750016.0,3300000000.0,0.0241,0.0416,0.0145,0.7713,173.77,221.82,325.0,172.0,buy,2.41,0.28,251.99,163.33,187.38,221.1,0.79,0.01
BEN,2025-06-11,"Franklin Resources, Inc.",Financial Services,Asset Management,United States,https://www.franklinresources.com,11787436032.0,15226395648.0,310388642.0,525520992.0,32.51,8.63,1.35,0.95,9.13,1.75,0.3788,0.1917,0.0998,0.0465,0.03,0.02,8697100288.0,-0.019,0.69,2.6,0.152,0.219,2753999872.0,3660499968.0,24.12,6.58,1.64,23.5,-97662496.0,891299968.0,0.0585,0.0128,0.0468,1.8261,22.43,20.09,27.0,14.0,hold,3.36,1.46,24.37,16.25,19.97,20.38,4.32,0.13
BF-B,2025-06-11,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,United States,https://www.brown-forman.com,13165262848.0,15414962176.0,335012190.0,303540000.0,15.01,14.61,3.31,3.29,12.32,3.88,0.5894,0.3147,0.2595,0.2186,0.23,0.09,3975000064.0,-0.073,1.85,1.9,-0.449,-0.451,444000000.0,2732999936.0,68.44,3.88,1.18,8.45,294249984.0,598000000.0,0.0328,0.0091,0.0137,0.4829,27.76,32.34,42.0,25.0,hold,3.05,0.61,49.89,26.93,33.63,38.67,12.31,0.1
BG,2025-06-11,Bunge Global SA,Consumer Defensive,Farm Products,United States,https://www.bunge.com,10181850112.0,15013153792.0,133011192.0,134404992.0,9.55,8.15,0.2,0.96,8.39,0.29,0.0595,0.0349,0.0214,0.0213,0.1,0.03,51334000640.0,-0.132,7.93,9.3,-0.119,-0.176,3883000064.0,7661000192.0,66.08,2.04,0.79,78.71,-1116625024.0,621000000.0,0.0375,0.027999999999999997,0.0274,0.3492,75.76,87.84,101.35,74.0,buy,2.1,0.66,114.92,67.4,77.73,82.86,2.12,0.04
BIIB,2025-06-11,Biogen Inc.,Healthcare,Drug Manufacturers - General,United States,https://www.biogen.com,19932203008.0,23875956736.0,146160047.0,146528000.0,13.31,8.17,2.03,1.17,7.75,2.43,0.7565,0.3139,0.2805,0.1507,0.09,0.05,9816399872.0,0.061,10.22,16.66,-0.393,-0.389,2598299904.0,6621199872.0,39.0,1.44,0.87,115.9,3428212480.0,2581600000.0,0.0,0.0,0.0,0.0,136.03,171.95,260.0,115.0,buy,2.16,0.15,238.0,110.04,123.96,154.13,2.15,0.03
BK,2025-06-11,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,United States,https://www.bny.com,64145813504.0,-28335915008.0,713760169.0,715433984.0,14.63,13.73,3.41,1.7,,-1.5,0.0,0.0,0.3282,0.251,0.11,0.01,18823000064.0,0.061,6.13,6.53,0.264,0.19,171141005312.0,72580997120.0,,,,52.82,,3779000064.0,0.0209,0.018799999999999997,0.0287,0.2985,89.66,93.14,104.0,80.0,buy,2.25,1.08,90.63,57.18,83.48,79.73,1.99,0.01
BKNG,2025-06-11,Booking Holdings Inc.,Consumer Cyclical,Travel Services,United States,https://www.bookingholdings.com,177665966080.0,179763724288.0,32438161.0,32540300.0,34.31,26.02,7.38,-29.21,21.15,7.46,0.8663,0.3529,0.2297,0.2258,,0.18,24085999616.0,0.079,159.15,209.85,-0.55,-0.571,15578000384.0,16760999936.0,,1.22,1.15,-186.92,7502374912.0,8901999616.0,0.0069,0.384,0.0,0.2235,5459.88,5570.47,6255.0,4440.0,buy,1.77,1.41,5639.7,3180.0,5022.93,4738.3,2.81,0.02
BKR,2025-06-11,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,United States,https://www.bakerhughes.com,38639251456.0,41629507584.0,988243378.0,990750016.0,13.04,15.18,1.39,2.27,9.01,1.5,0.2136,0.166,0.117,0.1051,0.18,0.06,27837999104.0,0.001,2.99,2.57,-0.111,-0.116,3276999936.0,6024000000.0,35.01,1.34,0.79,17.21,1716875008.0,3256999936.0,0.024,0.0092,0.0279,0.2935,39.0,46.44,56.0,39.0,buy,1.74,0.9,49.4,30.93,37.64,40.18,3.91,0.04
BLDR,2025-06-11,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,United States,https://www.bldr.com,12872787968.0,17960558592.0,107505500.0,110515000.0,14.36,10.0,0.8,3.03,9.1,1.11,0.3215,0.122,0.0504,0.0566,0.2,0.08,16166635520.0,-0.06,8.11,11.65,-0.6,-0.628,115371000.0,5109225984.0,116.8,1.82,1.0,38.46,1073425152.0,1687832960.0,0.0,0.0,0.0,0.0,116.48,142.04,190.0,113.83,buy,1.71,1.7,203.14,102.6,115.87,153.09,2.69,0.07
BLK,2025-06-11,"BlackRock, Inc.",Financial Services,Asset Management,United States,https://www.blackrock.com,154798964736.0,162190278656.0,143760651.0,154926000.0,24.22,20.35,7.38,3.22,19.27,7.74,0.494,0.4016,0.3474,0.3009,0.14,0.04,20955000832.0,0.116,41.26,49.1,-0.08,-0.04,7894000128.0,14259000320.0,28.41,1.97,1.3,309.86,5569375232.0,4236000000.0,0.0211,0.2084,0.0238,0.4982,999.18,1044.21,1111.0,950.0,buy,1.53,1.42,1084.22,758.2,931.55,968.81,2.59,0.01
BMY,2025-06-11,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,United States,https://www.bms.com,102150840320.0,141240991744.0,2031234507.0,2035079936.0,18.39,7.14,2.15,5.87,7.37,2.96,0.7469,0.4025,0.3157,0.1138,0.32,0.07,47636000768.0,-0.056,2.73,7.03,,,11781999616.0,51271000064.0,293.85,1.28,1.1,8.54,13926124544.0,14309999616.0,0.0506,0.0248,0.0359,0.9104,50.2,57.1,68.0,36.0,hold,2.67,0.39,63.33,39.35,49.69,54.16,2.06,0.02
BR,2025-06-11,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,United States,https://www.broadridge.com,28476553216.0,31867490304.0,116829137.0,117463000.0,36.57,25.93,4.21,11.93,18.92,4.71,0.3131,0.2489,0.1904,0.1165,0.34,0.09,6768000000.0,0.049,6.63,9.35,0.145,0.138,317900000.0,3640600064.0,152.82,1.32,1.19,20.33,1226525056.0,1192600064.0,0.0144,0.0352,0.0158,0.5173,242.43,256.27,300.0,220.0,buy,2.5,0.97,247.01,192.68,237.3,228.86,1.76,0.01
BRK-B,2025-06-11,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,United States,https://www.berkshirehathaway.com,1058940649472.0,-218776649728.0,1225341.0,1342840064.0,13.15,24.45,2.85,0.0,-1.88,-0.59,0.2787,0.3136,0.07,0.2179,0.13,0.06,371288997888.0,-0.002,37.33,20.08,-0.637,-0.638,347680997376.0,125926998016.0,19.18,2.72,2.54,454913.6,64924999680.0,30929000448.0,0.0,0.0,0.0,0.0,491.03,521.0,591.0,485.0,buy,2.0,0.84,542.07,403.33,513.73,481.32,2.9,0.01
BRO,2025-06-11,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,United States,https://www.bbrown.com,29949759488.0,33623232512.0,239268595.0,286628000.0,29.77,25.55,6.16,4.4,20.17,6.92,0.4942,0.343,0.3263,0.2121,0.17,0.06,4860000256.0,0.12,3.51,4.09,0.127,0.13,669000000.0,4038000128.0,59.03,1.2,0.45,23.77,1039500032.0,1374000000.0,0.0056,0.006,0.0064,0.156,104.49,117.82,130.0,102.0,buy,2.42,0.84,125.68,88.31,113.63,109.41,2.45,0.02
BSX,2025-06-11,Boston Scientific Corporation,Healthcare,Medical Devices,United States,https://www.bostonscientific.com,147397591040.0,158184194048.0,1475274306.0,1479449984.0,73.26,35.71,8.4,6.63,34.87,9.01,0.6845,0.2584,0.2009,0.1158,0.09,0.05,17553999872.0,0.209,1.36,2.79,0.364,0.362,725000000.0,11708000256.0,52.16,1.45,0.68,15.02,2315000064.0,3812000000.0,0.0,0.0,0.0,0.0,99.63,117.02,135.0,86.2,strong_buy,1.41,0.69,107.17,71.88,100.83,94.18,2.53,0.01
BX,2025-06-11,Blackstone Inc.,Financial Services,Asset Management,United States,https://www.blackstone.com,174935621632.0,134359760896.0,733436149.0,729648000.0,42.79,24.73,14.13,13.97,,10.86,1.0,0.0,0.4526,0.2056,0.26,0.12,12372734976.0,-0.082,3.37,5.83,-0.282,-0.274,2562064896.0,14521400320.0,73.1,0.94,0.82,10.32,,3651034112.0,0.0289,0.0405,0.0338,1.197,144.19,147.3,196.0,109.0,none,,1.64,200.96,115.66,136.32,157.66,3.11,0.02
BXP,2025-06-11,"BXP, Inc.",Real Estate,REIT - Office,United States,https://www.bxp.com,13046285312.0,30111840256.0,147271956.0,158324992.0,,39.47,3.84,2.2,15.92,8.86,0.6047,0.5569,0.2838,-0.0013,0.01,0.02,3397133056.0,0.02,-0.03,1.87,-0.24,-0.234,398126016.0,16439787520.0,209.43,1.17,1.01,33.6,1055764864.0,1246941952.0,0.054,0.0392,0.0504,43.5556,73.82,75.95,91.0,62.0,buy,2.45,1.19,90.11,54.22,65.58,73.51,6.86,0.08
C,2025-06-11,Citigroup Inc.,Financial Services,Banks - Diversified,United States,https://www.citigroup.com,146392678400.0,-4235740928.0,1862242543.0,1867730048.0,12.4,10.9,2.04,0.75,,-0.06,0.0,0.0,0.287,0.1862,0.06,0.01,71819001856.0,0.025,6.32,7.19,0.246,0.206,970423992320.0,801248968704.0,,,,103.9,,-67546001408.0,0.0287,0.022400000000000003,0.0372,0.3491,78.38,85.1,110.0,70.0,buy,1.82,1.31,84.74,53.51,70.21,69.83,2.58,0.02
CAG,2025-06-11,"Conagra Brands, Inc.",Consumer Defensive,Packaged Foods,United States,https://www.conagrabrands.com,10647559168.0,18807713792.0,474503069.0,477361984.0,32.8,8.29,0.91,1.21,8.79,1.6,0.2667,0.1822,0.1412,0.028,0.04,0.05,11736899584.0,-0.063,0.68,2.69,-0.531,-0.53,49400000.0,8145099776.0,92.78,0.69,0.19,18.39,1283399936.0,1830499968.0,0.0625,0.013999999999999999,0.0386,2.0588,22.3,25.51,31.0,21.0,hold,2.89,0.14,33.24,21.98,24.04,27.03,2.34,0.04
CAH,2025-06-11,"Cardinal Health, Inc.",Healthcare,Medical Distribution,United States,https://www.cardinalhealth.com,36577247232.0,41939677184.0,237505101.0,238676992.0,24.06,17.74,0.16,-12.42,13.25,0.19,0.0353,0.0142,0.0133,0.007,,0.03,222286004224.0,0.0,6.37,8.64,0.963,0.939,3326000128.0,7679000064.0,,0.94,0.44,-12.34,3518749952.0,2952000000.0,0.0133,0.0204,0.0276,0.3165,153.25,161.61,181.0,125.0,buy,1.76,0.68,157.82,93.17,144.3,126.05,2.37,0.03
CARR,2025-06-11,Carrier Global Corporation,Industrials,Building Products & Equipment,United States,https://www.corporate.carrier.com,61846343680.0,71773978624.0,804859631.0,857310016.0,48.09,23.73,2.77,4.48,22.21,3.22,0.2677,0.145,0.054,0.2579,0.11,0.03,22283999232.0,-0.037,1.5,3.04,0.616,0.532,1698000000.0,11621000192.0,81.85,1.2,0.73,16.11,4930124800.0,1006000000.0,0.0126,0.009000000000000001,0.011,0.53,72.14,80.74,100.0,60.0,buy,1.96,1.33,83.32,54.22,66.73,70.54,2.71,0.02
CAT,2025-06-11,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,United States,https://www.caterpillar.com,170522116096.0,204751454208.0,469510902.0,470315008.0,17.64,16.37,2.69,9.45,13.84,3.24,0.3184,0.2338,0.1845,0.1571,0.56,0.09,63259000832.0,-0.098,20.55,22.15,-0.27,-0.299,2740999936.0,38587998208.0,213.55,1.32,0.69,38.35,6817750016.0,11271999488.0,0.0158,0.0564,0.0199,0.2698,362.57,370.6,425.0,283.0,buy,2.11,1.37,418.5,267.3,324.15,358.27,2.42,0.01
CB,2025-06-11,Chubb Limited,Financial Services,Insurance - Property & Casualty,Switzerland,https://www.chubb.com/us-en,114567847936.0,134469730304.0,371500781.0,400748000.0,13.95,12.11,2.03,1.74,12.37,2.39,0.269,0.193,0.1363,0.1502,0.13,0.03,56306999296.0,0.033,20.5,23.61,-0.371,-0.379,6403999744.0,21137000448.0,29.87,0.38,0.18,164.01,11917375488.0,14528000000.0,0.0134,0.0388,0.0164,0.1753,285.88,304.06,340.0,245.22,hold,2.55,0.56,306.91,251.42,288.59,283.55,1.98,0.01
CBOE,2025-06-11,"Cboe Global Markets, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,https://www.cboe.com,23202306048.0,23602620416.0,104145800.0,104713000.0,28.89,24.14,5.36,5.21,17.23,5.45,0.4929,0.3161,0.2963,0.186,0.19,0.09,4332299776.0,0.248,7.67,9.18,0.209,0.196,1153100032.0,1603600000.0,36.02,1.6,0.78,42.51,813524992.0,1117900032.0,0.0115,0.0252,0.0142,0.3202,221.58,225.33,249.0,187.0,hold,2.94,0.43,236.02,166.13,221.45,210.6,2.87,0.03
CBRE,2025-06-11,"CBRE Group, Inc.",Real Estate,Real Estate Services,United States,https://www.cbre.com,40095121408.0,47393075200.0,291462793.0,298104992.0,39.91,22.42,1.09,4.79,21.01,1.29,0.1961,0.0614,0.031,0.0274,0.12,0.04,36742000640.0,0.123,3.37,6.0,0.317,0.294,1382000000.0,9041999872.0,100.42,1.0,0.8,28.06,1163250048.0,1654000000.0,0.0,0.0,0.0,0.0,134.5,143.0,163.0,112.0,none,,1.29,147.75,85.74,124.09,128.99,2.22,0.02
CCI,2025-06-11,Crown Castle Inc.,Real Estate,REIT - Specialty,United States,https://www.crowncastle.com,43357605888.0,73112977408.0,434413707.0,435459008.0,,37.15,6.65,-34.57,18.53,11.22,0.7171,0.6055,0.4929,-0.718,-1.63,0.04,6514999808.0,-0.048,-9.09,2.68,,,60000000.0,29674999808.0,,0.37,0.12,-2.88,1286625024.0,2984999936.0,0.0429,0.0425,0.0442,2.2199,99.57,114.01,125.0,97.0,buy,2.29,0.9,120.92,84.2,101.45,101.95,1.85,0.02
CCL,2025-06-11,Carnival Corporation & plc,Consumer Cyclical,Travel Services,United States,https://www.carnivalcorp.com,33051811840.0,60769681408.0,1262826810.0,1166610048.0,15.54,14.18,1.3,3.48,9.52,2.39,0.5401,0.2511,0.0933,0.0807,0.26,0.05,25423998976.0,0.075,1.57,1.72,,,833000000.0,28394999808.0,309.25,0.26,0.15,7.0,951500032.0,5080000000.0,0.0,0.0,0.0421,0.0,24.4,28.02,34.0,21.0,buy,1.7,2.58,28.72,13.78,20.51,21.98,2.83,0.06
CDNS,2025-06-11,"Cadence Design Systems, Inc.",Technology,Software - Application,United States,https://www.cadence.com,83960406016.0,83035987968.0,272018093.0,273041984.0,76.88,44.89,17.22,17.58,48.54,17.04,0.8586,0.3509,0.2909,0.2218,0.26,0.13,4874527232.0,0.231,4.0,6.85,0.099,0.105,2907380992.0,2477158912.0,51.86,3.07,2.74,17.49,1264132736.0,1494339968.0,0.0,0.0,0.0,0.0,307.5,318.24,365.0,200.0,buy,1.65,0.98,328.99,221.56,287.39,283.1,1.64,0.02
CDW,2025-06-11,CDW Corporation,Technology,Information Technology Services,United States,https://www.cdw.com,23576223744.0,29185286144.0,131208450.0,131685000.0,22.02,17.69,1.11,10.15,14.7,1.37,0.2186,0.0931,0.0695,0.051,0.49,0.08,21325099008.0,0.067,8.13,10.12,0.063,0.041,688099968.0,6337299968.0,272.8,1.32,1.15,17.64,957524992.0,1124499968.0,0.0141,0.025,0.0113,0.3086,179.04,208.83,235.0,180.0,buy,1.92,0.94,241.26,137.31,168.43,187.98,2.65,0.03
CEG,2025-06-11,Constellation Energy Corporation,Utilities,Utilities - Renewable,United States,https://www.constellationenergy.com,91947139072.0,98100723712.0,312621290.0,313416992.0,31.78,32.78,3.8,7.1,14.99,4.06,0.2311,0.2706,0.0645,0.1233,0.24,0.05,24195000320.0,0.102,9.23,8.95,-0.864,-0.866,1846000000.0,8358000128.0,62.68,1.47,0.98,41.34,3761374976.0,-1634000000.0,0.0052,0.0155,0.0,0.1523,293.37,303.75,385.0,184.05,buy,1.8,1.16,352.0,155.6,251.54,250.13,2.21,0.03
CF,2025-06-11,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,United States,https://www.cfindustries.com,14994026496.0,19332982784.0,160637800.0,162010000.0,12.34,14.98,2.45,3.19,6.94,3.15,0.3621,0.4544,0.2868,0.218,0.21,0.09,6128999936.0,0.131,7.5,6.18,0.796,0.608,1406000000.0,3296000000.0,45.17,2.59,2.12,29.03,1633874944.0,2412000000.0,0.0215,0.02,0.0226,0.2646,92.55,87.51,100.0,75.0,hold,2.81,0.96,98.25,67.34,82.21,83.98,3.24,0.06
CFG,2025-06-11,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,United States,https://www.citizensbank.com,18083164160.0,20524253184.0,429594499.0,433648992.0,13.03,10.78,2.54,0.8,,2.88,0.0,0.0,0.2626,0.2175,0.06,0.01,7116000256.0,-0.003,3.2,3.87,0.185,0.117,12986000384.0,13196999680.0,,,,51.99,,1234000000.0,0.0406,0.0168,0.0445,0.5333,41.7,47.37,57.0,41.0,buy,1.9,1.07,49.25,32.6,38.64,42.57,2.97,0.04
CHD,2025-06-11,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,United States,https://www.churchdwight.com,24386347008.0,25800216576.0,245634551.0,246276992.0,42.32,26.55,4.02,5.36,18.9,4.25,0.4551,0.2249,0.2013,0.0952,0.13,0.08,6070900224.0,-0.024,2.34,3.73,-0.043,-0.033,1074499968.0,2404600064.0,52.84,1.95,1.38,18.48,764049984.0,1078899968.0,0.012,0.0118,0.0113,0.492,99.02,100.39,120.0,71.12,hold,2.58,0.52,116.46,90.99,99.38,104.14,2.4,0.03
CHRW,2025-06-11,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,United States,https://www.chrobinson.com,11399956480.0,13017171968.0,118376805.0,118731000.0,22.81,20.17,0.66,6.58,16.2,0.75,0.079,0.0463,0.0456,0.0293,0.32,0.09,17359384576.0,-0.083,4.21,4.76,0.426,0.456,129942000.0,1728790016.0,99.66,1.29,1.24,14.58,553985856.0,648937984.0,0.0259,0.0248,0.0239,0.5895,96.02,109.67,130.0,71.0,buy,2.19,0.91,114.82,82.16,93.76,101.65,3.98,0.06
CHTR,2025-06-11,"Charter Communications, Inc.",Communication Services,Telecom Services,United States,https://corporate.charter.com,55824093184.0,156131950592.0,75068192.0,138134000.0,10.94,11.29,1.01,3.49,7.05,2.83,0.5494,0.4017,0.2446,0.0942,0.33,0.06,55140999168.0,0.004,36.93,35.78,0.115,0.1,796000000.0,95557001216.0,465.63,0.36,0.3,115.75,3570749952.0,15454000128.0,0.0,0.0,0.0,0.0,404.13,428.92,600.0,273.0,hold,2.55,1.08,437.06,272.49,380.08,361.54,8.1,0.16
CI,2025-06-11,The Cigna Group,Healthcare,Healthcare Plans,United States,https://www.cigna.com,83663847424.0,105356263424.0,265860313.0,267143008.0,17.34,10.0,0.33,2.1,9.18,0.41,0.1025,0.0449,0.0364,0.0197,0.13,0.04,255368003584.0,0.144,18.06,31.32,,,9061000192.0,30448001024.0,75.34,0.78,0.65,149.04,7582125056.0,7442999808.0,0.0194,0.0604,0.0128,0.3183,313.18,375.34,407.0,330.6,buy,1.72,0.45,370.83,262.03,323.59,319.73,1.47,0.01
CINF,2025-06-11,Cincinnati Financial Corporation,Financial Services,Insurance - Property & Casualty,United States,https://www.cinfin.com,22987630592.0,22752446464.0,153332278.0,156304000.0,16.23,20.06,2.1,1.68,11.53,2.07,0.179,0.1799,-0.0448,0.1319,0.11,0.03,10968000512.0,-0.126,9.06,7.33,,,1110000000.0,878000000.0,6.4,1.09,0.86,87.77,1229624960.0,2606000128.0,0.0234,0.0348,0.025,0.3595,147.07,152.83,165.0,134.0,none,,0.79,161.75,111.92,142.47,142.13,3.53,0.01
